,genre,movieID,title
1438,Musical,869,Kansas City (1996)
1439,Thriller,869,Kansas City (1996)
1440,Comedy,870,Gone Fishin' (1997)
1441,Action,875,Nothing to Lose (1994)
1442,Crime,875,Nothing to Lose (1994)
1443,Drama,875,Nothing to Lose (1994)
1444,Action,876,Supercop 2 (Project S) (Chao ji ji hua) (1993)
1445,Comedy,876,Supercop 2 (Project S) (Chao ji ji hua) (1993)
1446,Crime,876,Supercop 2 (Project S) (Chao ji ji hua) (1993)
1447,Thriller,876,Supercop 2 (Project S) (Chao ji ji hua) (1993)
1448,Horror,879,"Relic, The (1997)"
1449,Thriller,879,"Relic, The (1997)"
1450,SciFi,880,"Island of Dr. Moreau, The (1996)"
1451,Thriller,880,"Island of Dr. Moreau, The (1996)"
1452,Children,881,First Kid (1996)
1453,Comedy,881,First Kid (1996)
1454,Drama,882,"Trigger Effect, The (1996)"
1455,Thriller,882,"Trigger Effect, The (1996)"
1456,Children,885,Bogus (1996)
1457,Drama,885,Bogus (1996)
1458,Fantasy,885,Bogus (1996)
1459,Action,886,Bulletproof (1996)
1460,Comedy,886,Bulletproof (1996)
1461,Crime,886,Bulletproof (1996)
1462,Adventure,888,Land Before Time III: The Time of the Great Giving (1995)
1463,Animation,888,Land Before Time III: The Time of the Great Giving (1995)
1464,Children,888,Land Before Time III: The Time of the Great Giving (1995)
1465,Musical,888,Land Before Time III: The Time of the Great Giving (1995)
1466,Drama,889,1-900 (06) (1994)
1467,Romance,889,1-900 (06) (1994)
1468,Horror,891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995)
1469,Thriller,891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995)
1470,Comedy,892,Twelfth Night (1996)
1471,Drama,892,Twelfth Night (1996)
1472,Romance,892,Twelfth Night (1996)
1473,Drama,893,Mother Night (1996)
1474,Drama,896,Wild Reeds (Les roseaux sauvages) (1994)
1475,Adventure,897,For Whom the Bell Tolls (1943)
1476,Drama,897,For Whom the Bell Tolls (1943)
1477,Romance,897,For Whom the Bell Tolls (1943)
1478,War,897,For Whom the Bell Tolls (1943)
1479,Comedy,898,"Philadelphia Story, The (1940)"
1480,Drama,898,"Philadelphia Story, The (1940)"
1481,Romance,898,"Philadelphia Story, The (1940)"
1482,Comedy,899,Singin' in the Rain (1952)
1483,Musical,899,Singin' in the Rain (1952)
1484,Romance,899,Singin' in the Rain (1952)
1485,Musical,900,"American in Paris, An (1951)"
1486,Romance,900,"American in Paris, An (1951)"
1487,Comedy,901,Funny Face (1957)
1488,Musical,901,Funny Face (1957)
1489,Drama,902,Breakfast at Tiffany's (1961)
1490,Romance,902,Breakfast at Tiffany's (1961)
1491,Drama,903,Vertigo (1958)
1492,Mystery,903,Vertigo (1958)
1493,Romance,903,Vertigo (1958)
1494,Thriller,903,Vertigo (1958)
1495,Mystery,904,Rear Window (1954)
1496,Thriller,904,Rear Window (1954)
1497,Comedy,905,It Happened One Night (1934)
1498,Romance,905,It Happened One Night (1934)
1499,Drama,906,Gaslight (1944)
1500,Thriller,906,Gaslight (1944)
1501,Comedy,907,"Gay Divorcee, The (1934)"
1502,Musical,907,"Gay Divorcee, The (1934)"
1503,Romance,907,"Gay Divorcee, The (1934)"
1504,Action,908,North by Northwest (1959)
1505,Adventure,908,North by Northwest (1959)
1506,Mystery,908,North by Northwest (1959)
1507,Romance,908,North by Northwest (1959)
1508,Thriller,908,North by Northwest (1959)
1509,Comedy,909,"Apartment, The (1960)"
1510,Drama,909,"Apartment, The (1960)"
1511,Romance,909,"Apartment, The (1960)"
1512,Comedy,910,Some Like It Hot (1959)
1513,Crime,910,Some Like It Hot (1959)
1514,Comedy,911,Charade (1963)
1515,Crime,911,Charade (1963)
1516,Mystery,911,Charade (1963)
1517,Romance,911,Charade (1963)
1518,Thriller,911,Charade (1963)
1519,Drama,912,Casablanca (1942)
1520,Romance,912,Casablanca (1942)
1521,FilmNoir,913,"Maltese Falcon, The (1941)"
1522,Mystery,913,"Maltese Falcon, The (1941)"
1523,Comedy,914,My Fair Lady (1964)
1524,Drama,914,My Fair Lady (1964)
1525,Musical,914,My Fair Lady (1964)
1526,Romance,914,My Fair Lady (1964)
1527,Comedy,915,Sabrina (1954)
1528,Romance,915,Sabrina (1954)
1529,Comedy,916,Roman Holiday (1953)
1530,Drama,916,Roman Holiday (1953)
1531,Romance,916,Roman Holiday (1953)
1532,Children,917,"Little Princess, The (1939)"
1533,Drama,917,"Little Princess, The (1939)"
1534,Musical,918,Meet Me in St. Louis (1944)
1535,Adventure,919,"Wizard of Oz, The (1939)"
1536,Children,919,"Wizard of Oz, The (1939)"
1537,Fantasy,919,"Wizard of Oz, The (1939)"
1538,Musical,919,"Wizard of Oz, The (1939)"
1539,Drama,920,Gone with the Wind (1939)
1540,Romance,920,Gone with the Wind (1939)
1541,War,920,Gone with the Wind (1939)
1542,Comedy,921,My Favorite Year (1982)
1543,Drama,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)
1544,FilmNoir,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)
1545,Romance,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)
1546,Drama,923,Citizen Kane (1941)
1547,Mystery,923,Citizen Kane (1941)
1548,Adventure,924,2001: A Space Odyssey (1968)
1549,Drama,924,2001: A Space Odyssey (1968)
1550,SciFi,924,2001: A Space Odyssey (1968)
1551,Drama,926,All About Eve (1950)
1552,Comedy,927,"Women, The (1939)"
1553,Drama,928,Rebecca (1940)
1554,Mystery,928,Rebecca (1940)
1555,Romance,928,Rebecca (1940)
1556,Thriller,928,Rebecca (1940)
1557,Drama,929,Foreign Correspondent (1940)
1558,FilmNoir,929,Foreign Correspondent (1940)
1559,Mystery,929,Foreign Correspondent (1940)
1560,Thriller,929,Foreign Correspondent (1940)
1561,FilmNoir,930,Notorious (1946)
1562,Romance,930,Notorious (1946)
1563,Thriller,930,Notorious (1946)
1564,Mystery,931,Spellbound (1945)
1565,Romance,931,Spellbound (1945)
1566,Thriller,931,Spellbound (1945)
1567,Drama,932,"Affair to Remember, An (1957)"
1568,Romance,932,"Affair to Remember, An (1957)"
1569,Crime,933,To Catch a Thief (1955)
1570,Mystery,933,To Catch a Thief (1955)
1571,Romance,933,To Catch a Thief (1955)
1572,Thriller,933,To Catch a Thief (1955)
1573,Comedy,934,Father of the Bride (1950)
1574,Comedy,935,"Band Wagon, The (1953)"
1575,Musical,935,"Band Wagon, The (1953)"
1576,Comedy,936,Ninotchka (1939)
1577,Romance,936,Ninotchka (1939)
1578,Comedy,937,Love in the Afternoon (1957)
1579,Romance,937,Love in the Afternoon (1957)
1580,Musical,938,Gigi (1958)
1581,Action,940,"Adventures of Robin Hood, The (1938)"
1582,Adventure,940,"Adventures of Robin Hood, The (1938)"
1583,Romance,940,"Adventures of Robin Hood, The (1938)"
1584,Adventure,941,"Mark of Zorro, The (1940)"
1585,Crime,942,Laura (1944)
1586,FilmNoir,942,Laura (1944)
1587,Mystery,942,Laura (1944)
1588,Drama,943,"Ghost and Mrs. Muir, The (1947)"
1589,Fantasy,943,"Ghost and Mrs. Muir, The (1947)"
1590,Romance,943,"Ghost and Mrs. Muir, The (1947)"
1591,Drama,944,Lost Horizon (1937)
1592,Comedy,945,Top Hat (1935)
1593,Musical,945,Top Hat (1935)
1594,Romance,945,Top Hat (1935)
1595,Comedy,946,To Be or Not to Be (1942)
1596,Drama,946,To Be or Not to Be (1942)
1597,War,946,To Be or Not to Be (1942)
1598,Comedy,947,My Man Godfrey (1936)
1599,Romance,947,My Man Godfrey (1936)
1600,Drama,948,Giant (1956)
1601,Romance,948,Giant (1956)
1602,Western,948,Giant (1956)
1603,Drama,949,East of Eden (1955)
1604,Comedy,950,"Thin Man, The (1934)"
1605,Crime,950,"Thin Man, The (1934)"
1606,Comedy,951,His Girl Friday (1940)
1607,Romance,951,His Girl Friday (1940)
1608,Adventure,952,Around the World in 80 Days (1956)
1609,Comedy,952,Around the World in 80 Days (1956)
1610,Children,953,It's a Wonderful Life (1946)
1611,Drama,953,It's a Wonderful Life (1946)
1612,Fantasy,953,It's a Wonderful Life (1946)
1613,Romance,953,It's a Wonderful Life (1946)
1614,Drama,954,Mr. Smith Goes to Washington (1939)
1615,Comedy,955,Bringing Up Baby (1938)
1616,Romance,955,Bringing Up Baby (1938)
1617,Drama,956,Penny Serenade (1941)
1618,Romance,956,Penny Serenade (1941)
1619,Drama,959,Of Human Bondage (1934)
1620,Drama,961,Little Lord Fauntleroy (1936)
1621,Musical,963,"Inspector General, The (1949)"
1622,Drama,965,"39 Steps, The (1935)"
1623,Mystery,965,"39 Steps, The (1935)"
1624,Thriller,965,"39 Steps, The (1935)"
1625,Horror,968,Night of the Living Dead (1968)
1626,SciFi,968,Night of the Living Dead (1968)
1627,Thriller,968,Night of the Living Dead (1968)
1628,Adventure,969,"African Queen, The (1951)"
1629,Comedy,969,"African Queen, The (1951)"
1630,Romance,969,"African Queen, The (1951)"
1631,War,969,"African Queen, The (1951)"
1632,Adventure,970,Beat the Devil (1953)
1633,Comedy,970,Beat the Devil (1953)
1634,Crime,970,Beat the Devil (1953)
1635,Drama,970,Beat the Devil (1953)
1636,Romance,970,Beat the Devil (1953)
1637,Drama,971,Cat on a Hot Tin Roof (1958)
1638,Comedy,973,Meet John Doe (1941)
1639,Drama,973,Meet John Doe (1941)
1640,Romance,976,"Farewell to Arms, A (1932)"
1641,War,976,"Farewell to Arms, A (1932)"
1642,Drama,979,Nothing Personal (1995)
1643,War,979,Nothing Personal (1995)
1644,Drama,981,Dangerous Ground (1997)
1645,Drama,982,Picnic (1955)
1646,Comedy,984,"Pompatus of Love, The (1996)"
1647,Drama,984,"Pompatus of Love, The (1996)"
1648,Adventure,986,Fly Away Home (1996)
1649,Children,986,Fly Away Home (1996)
1650,Drama,987,Bliss (1997)
1651,Romance,987,Bliss (1997)
1652,Comedy,988,Grace of My Heart (1996)
1653,Drama,988,Grace of My Heart (1996)
1654,Action,990,Maximum Risk (1996)
1655,Adventure,990,Maximum Risk (1996)
1656,Thriller,990,Maximum Risk (1996)
1657,Drama,991,Michael Collins (1996)
1658,Drama,993,Infinity (1996)
1659,Comedy,994,Big Night (1996)
1660,Drama,994,Big Night (1996)
1661,Action,996,Last Man Standing (1996)
1662,Crime,996,Last Man Standing (1996)
1663,Drama,996,Last Man Standing (1996)
1664,Thriller,996,Last Man Standing (1996)
1665,Action,998,Set It Off (1996)
1666,Crime,998,Set It Off (1996)
1667,Crime,999,2 Days in the Valley (1996)
1668,FilmNoir,999,2 Days in the Valley (1996)
1669,Drama,1003,Extreme Measures (1996)
1670,Thriller,1003,Extreme Measures (1996)
1671,Action,1004,"Glimmer Man, The (1996)"
1672,Thriller,1004,"Glimmer Man, The (1996)"
1673,Children,1005,D3: The Mighty Ducks (1996)
1674,Comedy,1005,D3: The Mighty Ducks (1996)
1675,Drama,1006,"Chamber, The (1996)"
1676,Children,1007,"Apple Dumpling Gang, The (1975)"
1677,Comedy,1007,"Apple Dumpling Gang, The (1975)"
1678,Western,1007,"Apple Dumpling Gang, The (1975)"
1679,Adventure,1008,"Davy Crockett, King of the Wild Frontier (1955)"
1680,Western,1008,"Davy Crockett, King of the Wild Frontier (1955)"
1681,Adventure,1009,Escape to Witch Mountain (1975)
1682,Children,1009,Escape to Witch Mountain (1975)
1683,Fantasy,1009,Escape to Witch Mountain (1975)
1684,Children,1010,"Love Bug, The (1969)"
1685,Comedy,1010,"Love Bug, The (1969)"
1686,Children,1011,Herbie Rides Again (1974)
1687,Comedy,1011,Herbie Rides Again (1974)
1688,Fantasy,1011,Herbie Rides Again (1974)
1689,Romance,1011,Herbie Rides Again (1974)
1690,Children,1012,Old Yeller (1957)
1691,Drama,1012,Old Yeller (1957)
1692,Children,1013,"Parent Trap, The (1961)"
1693,Comedy,1013,"Parent Trap, The (1961)"
1694,Romance,1013,"Parent Trap, The (1961)"
1695,Children,1014,Pollyanna (1960)
1696,Comedy,1014,Pollyanna (1960)
1697,Drama,1014,Pollyanna (1960)
1698,Adventure,1015,Homeward Bound: The Incredible Journey (1993)
1699,Children,1015,Homeward Bound: The Incredible Journey (1993)
1700,Drama,1015,Homeward Bound: The Incredible Journey (1993)
1701,Children,1016,"Shaggy Dog, The (1959)"
1702,Comedy,1016,"Shaggy Dog, The (1959)"
1703,Adventure,1017,Swiss Family Robinson (1960)
1704,Children,1017,Swiss Family Robinson (1960)
1705,Children,1018,That Darn Cat! (1965)
1706,Comedy,1018,That Darn Cat! (1965)
1707,Mystery,1018,That Darn Cat! (1965)
1708,Adventure,1019,"20,000 Leagues Under the Sea (1954)"
1709,Drama,1019,"20,000 Leagues Under the Sea (1954)"
1710,SciFi,1019,"20,000 Leagues Under the Sea (1954)"
1711,Comedy,1020,Cool Runnings (1993)
1712,Children,1021,Angels in the Outfield (1994)
1713,Comedy,1021,Angels in the Outfield (1994)
1714,Animation,1022,Cinderella (1950)
1715,Children,1022,Cinderella (1950)
1716,Fantasy,1022,Cinderella (1950)
1717,Musical,1022,Cinderella (1950)
1718,Romance,1022,Cinderella (1950)
1719,Animation,1023,Winnie the Pooh and the Blustery Day (1968)
1720,Children,1023,Winnie the Pooh and the Blustery Day (1968)
1721,Musical,1023,Winnie the Pooh and the Blustery Day (1968)
1722,Animation,1024,"Three Caballeros, The (1945)"
1723,Children,1024,"Three Caballeros, The (1945)"
1724,Musical,1024,"Three Caballeros, The (1945)"
1725,Animation,1025,"Sword in the Stone, The (1963)"
1726,Children,1025,"Sword in the Stone, The (1963)"
1727,Fantasy,1025,"Sword in the Stone, The (1963)"
1728,Musical,1025,"Sword in the Stone, The (1963)"
1729,Adventure,1027,Robin Hood: Prince of Thieves (1991)
1730,Drama,1027,Robin Hood: Prince of Thieves (1991)
1731,Children,1028,Mary Poppins (1964)
1732,Comedy,1028,Mary Poppins (1964)
1733,Fantasy,1028,Mary Poppins (1964)
1734,Musical,1028,Mary Poppins (1964)
1735,Animation,1029,Dumbo (1941)
1736,Children,1029,Dumbo (1941)
1737,Drama,1029,Dumbo (1941)
1738,Musical,1029,Dumbo (1941)
1739,Adventure,1030,Pete's Dragon (1977)
1740,Animation,1030,Pete's Dragon (1977)
1741,Children,1030,Pete's Dragon (1977)
1742,Musical,1030,Pete's Dragon (1977)
1743,Adventure,1031,Bedknobs and Broomsticks (1971)
1744,Children,1031,Bedknobs and Broomsticks (1971)
1745,Musical,1031,Bedknobs and Broomsticks (1971)
1746,Adventure,1032,Alice in Wonderland (1951)
1747,Animation,1032,Alice in Wonderland (1951)
1748,Children,1032,Alice in Wonderland (1951)
1749,Fantasy,1032,Alice in Wonderland (1951)
1750,Musical,1032,Alice in Wonderland (1951)
1751,Animation,1033,"Fox and the Hound, The (1981)"
1752,Children,1033,"Fox and the Hound, The (1981)"
1753,Drama,1033,"Fox and the Hound, The (1981)"
1754,Comedy,1034,Freeway (1996)
1755,Crime,1034,Freeway (1996)
1756,Drama,1034,Freeway (1996)
1757,Thriller,1034,Freeway (1996)
1758,Musical,1035,"Sound of Music, The (1965)"
1759,Romance,1035,"Sound of Music, The (1965)"
1760,Action,1036,Die Hard (1988)
1761,Crime,1036,Die Hard (1988)
1762,Thriller,1036,Die Hard (1988)
1763,Action,1037,"Lawnmower Man, The (1992)"
1764,Horror,1037,"Lawnmower Man, The (1992)"
1765,SciFi,1037,"Lawnmower Man, The (1992)"
1766,Thriller,1037,"Lawnmower Man, The (1992)"
1767,Drama,1040,"Secret Agent, The (1996)"
1768,Drama,1041,Secrets & Lies (1996)
1769,Comedy,1042,That Thing You Do! (1996)
1770,Drama,1042,That Thing You Do! (1996)
1771,Drama,1043,To Gillian on Her 37th Birthday (1996)
1772,Romance,1043,To Gillian on Her 37th Birthday (1996)
1773,Drama,1046,Beautiful Thing (1996)
1774,Romance,1046,Beautiful Thing (1996)
1775,Action,1047,"Long Kiss Goodnight, The (1996)"
1776,Drama,1047,"Long Kiss Goodnight, The (1996)"
1777,Thriller,1047,"Long Kiss Goodnight, The (1996)"
1778,Action,1049,"Ghost and the Darkness, The (1996)"
1779,Adventure,1049,"Ghost and the Darkness, The (1996)"
1780,Documentary,1050,Looking for Richard (1996)
1781,Drama,1050,Looking for Richard (1996)
1782,Drama,1051,Trees Lounge (1996)
1783,Crime,1053,Normal Life (1996)
1784,Drama,1053,Normal Life (1996)
1785,Romance,1053,Normal Life (1996)
1786,Drama,1054,Get on the Bus (1996)
1787,Thriller,1055,Shadow Conspiracy (1997)
1788,Drama,1056,Jude (1996)
1789,Comedy,1057,Everyone Says I Love You (1996)
1790,Musical,1057,Everyone Says I Love You (1996)
1791,Romance,1057,Everyone Says I Love You (1996)
1792,Drama,1059,William Shakespeare's Romeo + Juliet (1996)
1793,Romance,1059,William Shakespeare's Romeo + Juliet (1996)
1794,Comedy,1060,Swingers (1996)
1795,Drama,1060,Swingers (1996)
1796,Thriller,1061,Sleepers (1996)
1797,Animation,1064,Aladdin and the King of Thieves (1996)
1798,Children,1064,Aladdin and the King of Thieves (1996)
1799,Comedy,1064,Aladdin and the King of Thieves (1996)
1800,Fantasy,1064,Aladdin and the King of Thieves (1996)
1801,Musical,1064,Aladdin and the King of Thieves (1996)
1802,Romance,1064,Aladdin and the King of Thieves (1996)
1803,Comedy,1066,Shall We Dance (1937)
1804,Musical,1066,Shall We Dance (1937)
1805,Romance,1066,Shall We Dance (1937)
1806,Crime,1068,Crossfire (1947)
1807,FilmNoir,1068,Crossfire (1947)
1808,Children,1073,Willy Wonka & the Chocolate Factory (1971)
1809,Comedy,1073,Willy Wonka & the Chocolate Factory (1971)
1810,Fantasy,1073,Willy Wonka & the Chocolate Factory (1971)
1811,Musical,1073,Willy Wonka & the Chocolate Factory (1971)
1812,Drama,1076,"Innocents, The (1961)"
1813,Horror,1076,"Innocents, The (1961)"
1814,Thriller,1076,"Innocents, The (1961)"
1815,Comedy,1077,Sleeper (1973)
1816,SciFi,1077,Sleeper (1973)
1817,Comedy,1078,Bananas (1971)
1818,War,1078,Bananas (1971)
1819,Comedy,1079,"Fish Called Wanda, A (1988)"
1820,Crime,1079,"Fish Called Wanda, A (1988)"
1821,Comedy,1080,Monty Python's Life of Brian (1979)
1822,Comedy,1081,Victor/Victoria (1982)
1823,Musical,1081,Victor/Victoria (1982)
1824,Romance,1081,Victor/Victoria (1982)
1825,Drama,1082,"Candidate, The (1972)"
1826,Comedy,1083,"Great Race, The (1965)"
1827,Musical,1083,"Great Race, The (1965)"
1828,Crime,1084,Bonnie and Clyde (1967)
1829,Drama,1084,Bonnie and Clyde (1967)
1830,Adventure,1085,"Old Man and the Sea, The (1958)"
1831,Drama,1085,"Old Man and the Sea, The (1958)"
1832,Crime,1086,Dial M for Murder (1954)
1833,Mystery,1086,Dial M for Murder (1954)
1834,Thriller,1086,Dial M for Murder (1954)
1835,Drama,1088,Dirty Dancing (1987)
1836,Musical,1088,Dirty Dancing (1987)
1837,Romance,1088,Dirty Dancing (1987)
1838,Crime,1089,Reservoir Dogs (1992)
1839,Mystery,1089,Reservoir Dogs (1992)
1840,Thriller,1089,Reservoir Dogs (1992)
1841,Drama,1090,Platoon (1986)
1842,War,1090,Platoon (1986)
1843,Comedy,1091,Weekend at Bernie's (1989)
1844,Crime,1092,Basic Instinct (1992)
1845,Mystery,1092,Basic Instinct (1992)
1846,Thriller,1092,Basic Instinct (1992)
1847,Drama,1093,"Doors, The (1991)"
1848,Drama,1094,"Crying Game, The (1992)"
1849,Romance,1094,"Crying Game, The (1992)"
1850,Thriller,1094,"Crying Game, The (1992)"
1851,Drama,1095,Glengarry Glen Ross (1992)
1852,Drama,1096,Sophie's Choice (1982)
1853,Children,1097,E.T. the Extra-Terrestrial (1982)
1854,Drama,1097,E.T. the Extra-Terrestrial (1982)
1855,SciFi,1097,E.T. the Extra-Terrestrial (1982)
1856,Children,1099,"Christmas Carol, A (1938)"
1857,Drama,1099,"Christmas Carol, A (1938)"
1858,Fantasy,1099,"Christmas Carol, A (1938)"
1859,Action,1100,Days of Thunder (1990)
1860,Drama,1100,Days of Thunder (1990)
1861,Romance,1100,Days of Thunder (1990)
1862,Action,1101,Top Gun (1986)
1863,Romance,1101,Top Gun (1986)
1864,Drama,1103,Rebel Without a Cause (1955)
1865,Drama,1104,"Streetcar Named Desire, A (1951)"
1866,Horror,1105,Children of the Corn IV: The Gathering (1996)
1867,Comedy,1107,Loser (1991)
1868,Documentary,1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996)
1869,Action,1112,Palookaville (1996)
1870,Comedy,1112,Palookaville (1996)
1871,Drama,1112,Palookaville (1996)
1872,Crime,1114,"Funeral, The (1996)"
1873,Drama,1114,"Funeral, The (1996)"
1874,Drama,1116,"Single Girl, A (Fille seule, La) (1995)"
1875,Drama,1117,"Eighth Day, The (Huitième jour, Le) (1996)"
1876,Drama,1119,Drunks (1995)
1877,Comedy,1120,"People vs. Larry Flynt, The (1996)"
1878,Drama,1120,"People vs. Larry Flynt, The (1996)"
1879,Drama,1121,Glory Daze (1995)
1880,Documentary,1123,"Perfect Candidate, A (1996)"
1881,Drama,1124,On Golden Pond (1981)
1882,Comedy,1125,"Return of the Pink Panther, The (1975)"
1883,Crime,1125,"Return of the Pink Panther, The (1975)"
1884,Comedy,1126,Drop Dead Fred (1991)
1885,Fantasy,1126,Drop Dead Fred (1991)
1886,Action,1127,"Abyss, The (1989)"
1887,Adventure,1127,"Abyss, The (1989)"
1888,SciFi,1127,"Abyss, The (1989)"
1889,Thriller,1127,"Abyss, The (1989)"
1890,Horror,1128,"Fog, The (1980)"
1891,Action,1129,Escape from New York (1981)
1892,Adventure,1129,Escape from New York (1981)
1893,SciFi,1129,Escape from New York (1981)
1894,Thriller,1129,Escape from New York (1981)
1895,Horror,1130,"Howling, The (1980)"
1896,Mystery,1130,"Howling, The (1980)"
1897,Drama,1131,Jean de Florette (1986)
1898,Mystery,1131,Jean de Florette (1986)
1899,Drama,1132,Manon of the Spring (Manon des sources) (1986)
1900,Comedy,1135,Private Benjamin (1980)
1901,Adventure,1136,Monty Python and the Holy Grail (1975)
1902,Comedy,1136,Monty Python and the Holy Grail (1975)
1903,Fantasy,1136,Monty Python and the Holy Grail (1975)
1904,Romance,1137,Hustler White (1996)
1905,Drama,1140,Entertaining Angels: The Dorothy Day Story (1996)
1906,Documentary,1144,"Line King: The Al Hirschfeld Story, The (1996)"
1907,Documentary,1147,When We Were Kings (1996)
1908,Animation,1148,Wallace & Gromit: The Wrong Trousers (1993)
1909,Children,1148,Wallace & Gromit: The Wrong Trousers (1993)
1910,Comedy,1148,Wallace & Gromit: The Wrong Trousers (1993)
1911,Crime,1148,Wallace & Gromit: The Wrong Trousers (1993)
1912,Drama,1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)"
1913,Animation,1151,Lesson Faust (1994)
1914,Comedy,1151,Lesson Faust (1994)
1915,Drama,1151,Lesson Faust (1994)
1916,Fantasy,1151,Lesson Faust (1994)
1917,Drama,1156,"Children Are Watching Us, The (Bambini ci guardano, I) (1944)"
1918,Drama,1161,"Tin Drum, The (Blechtrommel, Die) (1979)"
1919,War,1161,"Tin Drum, The (Blechtrommel, Die) (1979)"
1920,Comedy,1162,"Ruling Class, The (1972)"
1921,Drama,1162,"Ruling Class, The (1972)"
1922,Drama,1163,Mina Tannenbaum (1994)
1923,Comedy,1167,Dear God (1996)
1924,Action,1170,Best of the Best 3: No Turning Back (1995)
1925,Comedy,1171,Bob Roberts (1992)
1926,Drama,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989)
1927,Comedy,1173,"Cook the Thief His Wife & Her Lover, The (1989)"
1928,Drama,1173,"Cook the Thief His Wife & Her Lover, The (1989)"
1929,Comedy,1175,Delicatessen (1991)
1930,Drama,1175,Delicatessen (1991)
1931,Romance,1175,Delicatessen (1991)
1932,Drama,1176,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)"
1933,Fantasy,1176,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)"
1934,Romance,1176,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)"
1935,Drama,1177,Enchanted April (1992)
1936,Romance,1177,Enchanted April (1992)
1937,Drama,1178,Paths of Glory (1957)
1938,War,1178,Paths of Glory (1957)
1939,Crime,1179,"Grifters, The (1990)"
1940,Drama,1179,"Grifters, The (1990)"
1941,FilmNoir,1179,"Grifters, The (1990)"
1942,Comedy,1180,Hear My Song (1991)
1943,Drama,1183,"English Patient, The (1996)"
1944,Romance,1183,"English Patient, The (1996)"
1945,War,1183,"English Patient, The (1996)"
1946,Comedy,1184,Mediterraneo (1991)
1947,Drama,1184,Mediterraneo (1991)
1948,Drama,1185,My Left Foot (1989)
1949,Drama,1186,"Sex, Lies, and Videotape (1989)"
1950,Drama,1187,Passion Fish (1992)
1951,Comedy,1188,Strictly Ballroom (1992)
1952,Romance,1188,Strictly Ballroom (1992)
1953,Documentary,1189,"Thin Blue Line, The (1988)"
1954,Crime,1190,Tie Me Up! Tie Me Down! (¡Átame!) (1990)
1955,Drama,1190,Tie Me Up! Tie Me Down! (¡Átame!) (1990)
1956,Romance,1190,Tie Me Up! Tie Me Down! (¡Átame!) (1990)
1957,Documentary,1191,Madonna: Truth or Dare (1991)
1958,Musical,1191,Madonna: Truth or Dare (1991)
1959,Documentary,1192,Paris Is Burning (1990)
1960,Drama,1193,One Flew Over the Cuckoo's Nest (1975)
1961,Comedy,1194,Cheech and Chong's Up in Smoke (1978)
1962,Action,1196,Star Wars: Episode V - The Empire Strikes Back (1980)
1963,Adventure,1196,Star Wars: Episode V - The Empire Strikes Back (1980)
1964,SciFi,1196,Star Wars: Episode V - The Empire Strikes Back (1980)
1965,Action,1197,"Princess Bride, The (1987)"
1966,Adventure,1197,"Princess Bride, The (1987)"
1967,Comedy,1197,"Princess Bride, The (1987)"
1968,Fantasy,1197,"Princess Bride, The (1987)"
1969,Romance,1197,"Princess Bride, The (1987)"
1970,Action,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
1971,Adventure,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
1972,Fantasy,1199,Brazil (1985)
1973,SciFi,1199,Brazil (1985)
1974,Action,1200,Aliens (1986)
1975,Adventure,1200,Aliens (1986)
1976,Horror,1200,Aliens (1986)
1977,SciFi,1200,Aliens (1986)
1978,Action,1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)"
1979,Adventure,1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)"
1980,Western,1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)"
1981,Comedy,1202,Withnail & I (1987)
1982,Drama,1203,12 Angry Men (1957)
1983,Adventure,1204,Lawrence of Arabia (1962)
1984,Drama,1204,Lawrence of Arabia (1962)
1985,War,1204,Lawrence of Arabia (1962)
1986,Crime,1206,"Clockwork Orange, A (1971)"
1987,Drama,1206,"Clockwork Orange, A (1971)"
1988,SciFi,1206,"Clockwork Orange, A (1971)"
1989,Thriller,1206,"Clockwork Orange, A (1971)"
1990,Drama,1207,To Kill a Mockingbird (1962)
1991,Action,1208,Apocalypse Now (1979)
1992,Drama,1208,Apocalypse Now (1979)
1993,War,1208,Apocalypse Now (1979)
1994,Action,1209,Once Upon a Time in the West (C'era una volta il West) (1968)
1995,Drama,1209,Once Upon a Time in the West (C'era una volta il West) (1968)
1996,Western,1209,Once Upon a Time in the West (C'era una volta il West) (1968)
1997,Action,1210,Star Wars: Episode VI - Return of the Jedi (1983)
1998,Adventure,1210,Star Wars: Episode VI - Return of the Jedi (1983)
